InvoiceLineId  TrackName                                                   
1738           Welcome Home (Sanitarium)                                   

1739           Exploder                                                    

1740           Doesn't Remind Me                                           

1741           Money                                                       

1742           Carol                                                       

1743           Solo-Panhandler                                             

1744           Bored To Tears                                              

1745           Blood In The Wall                                           

1746           Snowblind                                                   

1747           Cornucopia                                                  

1748           Laguna Sunrise                                              

1749           Under The Sun/Every Day Comes and Goes                      

1750           Body Count's In The House                                   

1751           Body Count                                                  

1752           Bowels Of The Devil                                         

1753           KKK Bitch                                                   

1754           Voodoo                                                      

1755           Evil Dick                                                   

1756           King In Crimson                                             

1757           Book Of Thel                                                

1758           Machine Men                                                 

1759           Let Me Love You Baby                                        

1760           Leave My Girl Alone                                         

1761           Jorge Da Capadócia                                          

1762           Bem Devagar                                                 

1763           Mel                                                         

1764           Sozinho (Hitmakers Classic Mix)                             

1765           Samba De Orly                                               

1766           Apesar De Você                                              

1767           Geni E O Zepelim                                            

1768           O Cidadão Do Mundo                                          

1769           Maracatu Atômico                                            

1770           Interlude Zumbi                                             

1771           Rios Pontes & Overdrives                                    

1772           Lixo Do Mangue                                              

1773           Podes Crer                                                  

1774           A Cor Do Sol                                                

1775           Doutor                                                      

1776           Linha Do Equador                                            

1777           TriboTchan                                                  

1778           Reggae Tchan                                                

1779           Communication Breakdown(2)                                  

1780           Carolina Hard-Core Ecstasy                                  

1781           X-9 2001                                                    

1782           Ipiranga 2001                                               

1783           Água de Beber                                               

1784           Tarde Em Itapoã                                             

1785           Tanto Tempo                                                 

1786           Eu Vim Da Bahia - Live                                      

1787           Linha Do Horizonte                                          

1788           Abrir A Porta                                               

1789           Momentos Que Marcam                                         

1790           Bumbo Da Mangueira                                          

1791           Santo Antonio                                               

1792           Só Tinha De Ser Com Você                                    

1793           Turn The Page                                               

1794           Astronomy                                                   

1795           A Kind Of Magic                                             

1796           I Want To Break Free                                        

1797           Who Wants To Live Forever                                   

1798           The Invisible Man                                           

1799           Black Diamond                                               

1800           Shock Me                                                    

1801           Calling Dr. Love                                            

1802           God Gave Rock 'n' Roll To You                               

1803           Surrender                                                   

1804           Best Thing                                                  

1805           When I Come Around                                          

1806           Walking Contradiction                                       

1807           Minority                                                    

1808           Slave                                                       

1809           Começaria Tudo Outra Vez                                    

1810           Comportamento Geral                                         

1811           Menino Do Rio                                               

1812           Ando Meio Desligado                                         

1813           Rita Lee                                                    

1814           Smoke On The Water                                          

1815           Beija-Flor                                                  

1816           Caprichosos                                                 

1817           Do You Like The Way                                         

1818           Manuel                                                      

1819           Do You Have Other Loves?                                    

1820           'Round Midnight                                             

1821           E.S.P.                                                      

1822           Blue Rythm Fantasy                                          

1823           Drum Boogie                                                 

1824           Let Me Off Uptown                                           

1825           Opus No.1                                                   

1826           How High The Moon                                           

1827           Up An' Atom                                                 

1828           Lemon Drop                                                  

1829           Overtime                                                    

1830           Don't Take Your Love From Me                                

1831           Jungle Drums                                                

1832           Pot-Pourri N.º 4                                            

1833           Pot-Pourri N.º 5                                            

1834           Por Que Será                                                

1835           Samba Em Prelúdio                                           

1836           Chão de Giz (Elba Ramalho)                                  

1837           Caçador de Mim (Sá & Guarabyra)                             

1838           Susie Q                                                     

1839           Commotion                                                   

1840           Run Through The Jungle                                      

1841           Sweet Hitch-Hiker                                           

1842           Tombstone Shadow                                            

1843           The Midnight Special                                        

1844           Molina                                                      

1845           Eu Sou Neguinha (Ao Vivo)                                   

1846           Palavras Ao Vento                                           

1847           Metrô. Linha 743                                            

1848           Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos)          

1849           You Keep On Moving                                          

1850           No No No                                                    

1851           Nobody's Home                                               

1852           Maybe I'm A Leo                                             

1853           Sometimes I Feel Like Screaming                             

1854           King Of Dreams                                              

1855           Stormbringer                                                

1856           The Battle Rages On                                         

1857           One Man's Meat                                              

1858           When Love & Hate Collide                                    

1859           Otay                                                        

1860           Álibi                                                       

1861           Esquinas                                                    

1862           Se...                                                       

1863           Lilás                                                       

1864           Um Amor Puro                                                

1865           Nem Um Dia                                                  

1866           Açai                                                        

1867           Flor De Lis                                                 

1868           Azul                                                        

1869           Acelerou                                                    

1870           Atrás da Porta                                              

1871           Alô, Alô, Marciano                                          

1872           As Aparências Enganam                                       

1873           Layla                                                       

1874           Crossroads                                                  

1875           After Midnight                                              

1876           Promises                                                    

1877           Lonely Stranger                                             

1878           San Francisco Bay Blues                                     

1879           Last Cup Of Sorrow                                          

1880           Got That Feeling                                            

1881           Midlife Crisis                                              

1882           Be Aggressive                                               

1883           Get Out                                                     

1884           Take This Bottle                                            

1885           Surprise! You're Dead!                                      

1886           Falamansa Song                                              

1887           Medo De Escuro                                              

1888           The Last Song                                               

1889           Friend Of A Friend                                          

1890           Times Like These                                            

1891           Monkey Wrench                                               

1892           Everlong                                                    

1893           What Now My Love                                            

1894           It Was A Very Good Year                                     

1895           Entrando Na Sua (Intro)                                     

1896           Dujji                                                       

1897           Esperando Na Janela                                         

1898           Is This Love (Live)                                         

1899           Stir It Up (Live)                                           

1900           Refavela (Live)                                             

1901           Quanta (Live)                                               

1902           Pela Internet (Live)                                        

1903           Opachorô (Live)                                             

1904           A Novidade (Live)                                           

1905           De Ouro E Marfim (Live)                                     

1906           Lamento De Carnaval                                         

1907           Refazenda                                                   

1908           A Paz                                                       

1909           Tempo Rei                                                   

1910           Toda Menina Baiana                                          

1911           Changes                                                     

1912           I Fucking Hate You                                          

1913           American Idiot                                              

1914           Give Me Novacaine                                           

1915           Whatsername                                                 

1916           Paradise City                                               

1917           Rocket Queen                                                

1918           You Ain't the First                                         

1919           Garden of Eden                                              

1920           14 Years                                                    

1921           Pretty Tied Up                                              

1922           Magnetic Ocean                                              

1923           She Wears Black                                             

1924           For the Greater Good of God                                 

1925           Where Eagles Dare                                           

1926           Can I Play With Madness                                     

1927           The Wicker Man                                              

1928           The Thin Line Between Love & Hate                           

1929           Face In The Sand                                            

1930           The Fugitive                                                

1931           04 - Running Free                                           

1932           Another Life                                                

1933           2 Minutes To Midnight                                       

1934           Run To The Hills                                            

1935           Wrathchild                                                  

1936           Hallowed Be Thy Name                                        

1937           The Trooper                                                 

1938           Sanctuary                                                   

1939           Tailgunner                                                  

1940           No Prayer For The Dying                                     

1941           Fates Warning                                               

1942           Run Silent Run Deep                                         

1943           Bring Your Daughter... ...To The Slaughter                  

1944           Where Eagles Dare                                           

1945           The Trooper                                                 

1946           To Tame A Land                                              

1947           Flash of The Blade                                          

1948           Rime of the Ancient Mariner                                 

1949           Brave New World                                             

1950           Sign Of The Cross                                           

1951           Fear Of The Dark                                            

1952           Moonchild                                                   

1953           The Clairvoyant                                             

1954           Stranger in a Strange Land                                  

1955           Gangland                                                    

1956           Sign Of The Cross                                           

1957           Judgement Of Heaven                                         

1958           The Angel And The Gambler                                   

1959           Como Estais Amigos                                          

1960           Say It Loud, I'm Black And I'm Proud Pt.1                   

1961           I'm Real                                                    

1962           Whatever It Is, I Just Can't Stop                           

1963           Destitute Illusions                                         

1964           Light Years                                                 

1965           Are You Gonna Be My Girl                                    

1966           Take It Or Leave It                                         

1967           May This Be Love                                            

1968           The Wind Cries Mary                                         

1969           Lords of Karma                                              

1970           Os Alquimistas Estão Chegando                               

1971           As Dores do Mundo                                           

1972           Sem Sentido                                                 

1973           Equinocio                                                   

1974           You've Got Another Thing Comin'                             

1975           Turbo Lover                                                 

1976           Freewheel Burning                                           

1977           Metal Meltdown                                              

1978           Diamonds And Rust (Live)                                    

1979           Tyrant (Live)                                               

1980           Plaster Caster                                              

1981           Do You Love Me                                              

1982           Sure Know Something                                         

1983           I Still Love You                                            

1984           Nothin' To Lose                                             

1985           Since I've Been Loving You                                  

1986           Going To California                                         

1987           We're Gonna Groove                                          

1988           Ozone Baby                                                  

1989           Over The Hills And Far Away                                 

1990           In The Evening                                              

1991           I'm Gonna Crawl                                             

1992           Four Sticks                                                 

1993           Dazed and Confused                                          

1994           Whole Lotta Love                                            

1995           Ramble On                                                   

1996           Since I've Been Loving You                                  

1997           Hats Off To (Roy) Harper                                    

1998           Sick Again                                                  

1999           Celebration Day                                             

2000           L'Avventura                                                 

2001           Leila                                                       

2002           Tempo Perdido                                               

2003           Giz                                                         

2004           Mr. Cab Driver                                              

2005           Assim Caminha A Humanidade                                  

2006           Satisfação                                                  

2007           Ro-Que-Se-Da-Ne                                             

2008           O Último Romântico (Ao Vivo)                                

2009           Childhoods End?                                             

2010           Panis Et Circenses                                          

2011           Segue O Seco                                                

2012           Abraham, Martin And John                                    

2013           Save The Children                                           

2014           You Sure Love To Ball                                       

2015           Praise                                                      

2016           Down Under                                                  

2017           Be Good Johnny                                              

2018           Down by the Sea                                             

2019           It's a Mistake                                              

2020           Shakes and Ladders                                          

2021           Holier Than Thou                                            

2022           Through The Never                                           

2023           My Friend Of Misery                                         

2024           The Wait                                                    

2025           Blitzkrieg                                                  

2026           So What                                                     

2027           Hit The Lights                                              

2028           Phantom Lord                                                

2029           The House Jack Built                                        

2030           Poor Twisted Me                                             

2031           Battery                                                     

2032           Orion                                                       

2033           Better Than You                                             

2034           Low Man's Lyric                                             

2035           Fade To Black                                               

2036           Invisible Kid                                               

2037           Eye Of The Beholder                                         

2038           The Duke                                                    

2039           Blues For Pablo (Alternate Take)                            

2040           Menestrel Das Alagoas                                       

2041           Beijo Partido                                               

2042           Norwegian Wood                                              

2043           Jailbait                                                    

2044           O Que Vai Em Meu Coração                                    

2045           A Moça e a Chuva                                            

2046           Same Ol' Situation                                          

2047           Shout At The Devil                                          

2048           Spank Thru                                                  

2049           Smells Like Teen Spirit                                     

2050           Sangue Latino                                               

2051           Folhas Secas                                                

2052           Poeira                                                      

2053           Quem Mata A Mulher Mata O Melhor                            

2054           O Braço Da Minha Guitarra                                   

2055           Mãe Terra                                                   

2056           Menino De Rua                                               

2057           Elza                                                        

2058           Nossa Gente (Avisa Là)                                      

2059           Todo Amor (Asas Da Liberdade)                               

2060           Jeito Faceiro                                               

2061           Olodum - Smile (Instrumental)                               

2062           Um Amor, Um Lugar                                           

2063           Uns Dias                                                    

2064           Brasília 5:31                                               

2065           Vamo Batê Lata                                              

2066           Mensagen De Amor (2000)                                     

2067           Saber Amar                                                  

2068           Cinema Mudo                                                 

2069           Meu Erro                                                    

2070           Será Que Vai Chover?                                        

2071           Mama, I'm Coming Home                                       

2072           Flying High Again                                           

2073           Paranoid                                                    

2074           Most High                                                   

2075           Your Blue Room                                              

2076           Plot 180                                                    

2077           Sanctuary                                                   

2078           Untitled                                                    

2079           Black                                                       

2080           Big Wave                                                    

2081           Cropduster                                                  

2082           1/2 Full                                                    

2083           Oceans                                                      

2084           Dissident                                                   

2085           Don't Look Back                                             

2086           Pick Myself Up                                              

2087           Any Colour You Like                                         

2088           Rappers Reais                                               

2089           Nega Do Cabelo Duro                                         

2090           Hemp Family                                                 

2091           Se Liga                                                     

2092           Another One Bites The Dust                                  

2093           Fat Bottomed Girls                                          

2094           You're My Best Friend                                       

2095           Save Me                                                     

2096           Somebody To Love                                            

2097           Flash                                                       

2098           We Will Rock You                                            

2099           Spread Your Wings                                           

2100           Who Needs You                                               

2101           Me In Honey                                                 

2102           You Are The Everything                                      

2103           Hairshirt                                                   

2104           Undertow                                                    

2105           Binky The Doormat                                           

2106           Low                                                         

2107           Country Feedback                                            

2108           Don't Go Back To Rockville                                  

2109           I Believe                                                   

2110           A Sua                                                       

2111           Bê-a-Bá                                                     

2112           Sapato 36                                                   

2113           If You Have To Ask                                          

2114           Under The Bridge                                            

2115           This Is The Place                                           

2116           Tear                                                        

2117           Get On Top                                                  

2118           Right On Time                                               

2119           Anthem                                                      

2120           La Puesta Del Sol                                           

2121           Just Ain't Good Enough                                      

2122           If You Don't Know Me By Now                                 

2123           Água E Fogo                                                 

2124           Fica                                                        

2125           Os Exilados                                                 

2126           Waiting                                                     

2127           Saturnine                                                   

2128           Rock On                                                     

2129           Winterlong                                                  

2130           Blissed & Gone                                              

2131           Rhinocerous                                                 

2132           Cherub Rock                                                 

2133           Disarm                                                      

2134           Bullet With Butterfly Wings                                 

2135           Eye                                                         

2136           Stand Inside Your Love                                      

2137           Flower                                                      

2138           Jesus Christ Pose                                           

2139           The Day I Tried To Live                                     

2140           Burden In My Hand                                           

2141           Rasul                                                       

2142           End Of Romanticism                                          

2143           Travis Walk                                                 

2144           Sex Type Thing                                              

2145           Piece Of Pie                                                

2146           B.Y.O.B.                                                    

2147           Question!                                                   

2148           Duende                                                      

2149           Sting Me                                                    

2150           Black Moon Creeping                                         

2151           White Riot                                                  

2152           Train In Vain                                               

2153           War (The Process)                                           

2154           Speed Of Light                                              

2155           Wild Hearted Son                                            

2156           Sun King                                                    

2157           Back Door Man                                               

2158           Don't Stand so Close to Me                                  

2159           Message in a Bottle (new classic rock mix)                  

2160           Paint It Black                                              

2161           Corinna                                                     

2162           Love Is Strong                                              

2163           Sweethearts Together                                        

2164           Release                                                     

2165           Heaven Coming Down                                          

2166           The River (Remix)                                           

2167           Waiting On A Sign                                           

2168           Paint It Black                                              

2169           Army Ants                                                   

2170           Gyroscope                                                   

2171           Release                                                     

2172           Babylon                                                     

2173           I Can't Explain                                             

2174           I'm A Boy                                                   

2175           I Can See For Miles                                         

2176           Baba O'Riley                                                

2177           Join Together                                               

2178           Primavera                                                   

2179           New Love                                                    

2180           Compadre                                                    

2181           Não Quero Dinheiro                                          

2182           Canário Do Reino                                            

2183           Comida                                                      

2184           Marvin                                                      

2185           Cabeça Dinossauro                                           

2186           Polícia (Vinheta)                                           

2187           Sua Impossivel Chance                                       

2188           Insensível                                                  

2189           Collaborators                                               

2190           The Woman King                                              

2191           One Giant Leap                                              

2192           The Fix                                                     

2193           Man of Science, Man of Faith (Premiere)                     

2194           Walkabout                                                   

2195           The Moth                                                    

2196           Stranger In a Strange Land                                  

2197           Par Avion                                                   

2198           Outlaws                                                     

2199           Deus Ex Machina                                             

2200           Live Together, Die Alone, Pt. 1                             

2201           So Cruel                                                    

2202           Peace On Earth                                              

2203           When I Look At The World                                    

2204           New York                                                    

2205           The Three Sunrises                                          

2206           Sweetest Thing                                              

2207           Bass Trap                                                   

2208           Everlasting Love                                            

2209           Walk To The Water                                           

2210           Hallelujah Here She Comes                                   

2211           Trash, Trampoline And The Party Girl                        

2212           Love And Peace Or Else                                      

2213           Crumbs From Your Table                                      

2214           Discotheque                                                 

2215           Staring At The Sun                                          

2216           The Playboy Mansion                                         

2217           Desire                                                      

2218           Pride (In The Name Of Love)                                 

2219           The Star Spangled Banner                                    

2220           I Still Haven't Found What I'm Looking For                  

2221           Sweetest Thing                                              

2222           Seconds                                                     

2223           Red Light                                                   

2224           Lemon                                                       

2225           The Wanderer                                                

2226           Higher Ground                                               

2227           Secrets                                                     

2228           Eruption                                                    

2229           Dreams                                                      

2230           Eruption                                                    

2231           On Fire                                                     

2232           Year to the Day                                             

2233           Fall To Pieces                                              

2234           A Bencao E Outros                                           

2235           Um Homem Chamado Alfredo                                    

2236           Looking For Love                                            

2237           Sweet Lady Luck                                             

2238           Feirinha da Pavuna/Luz do Repente/Bagaço da Laranja         

2239           Samba pras moças                                            

2240           Hot Girl                                                    
